region_code,region_name,sido,type,issuer,rank,quadrant,N,R,A,E,resource,NEAR_A,R_KCCI,R3_integratedCare,E3,E3b,IC_total,IC_per10k,IC_special
38580,함양군,경남,군,True,142,IV,45.7070709357926,18.54849278914749,43.6374337797102,42.60426063816798,34.93006240234189,62.07652693444559,22.18399591842042,13.095238095238097,55.92957768889949,25.0,35,9.72,12
38550,남해군,경남,군,True,143,IV,46.64748817044828,20.58747929209479,43.6374337797102,41.836784950684645,35.35389934082988,62.030155255605735,23.59817977253893,16.071428571428573,51.32472356399948,25.0,40,10.0,5
36650,장성군,전남,군,True,144,I,52.876483408640624,26.086098640020275,39.17314806542449,49.971774983435104,38.41034056295996,61.97209885863965,24.429212019081408,28.57142857142857,60.99194536951984,60.0,61,14.88,9
36520,곡성군,전남,군,True,145,I,52.33207673426656,22.576019018649923,39.17314806542449,52.6416252075335,38.13026409720264,61.96422573006936,22.547333285051455,22.61904761904762,77.01104671411026,60.0,51,19.62,14
36680,신안군,전남,군,True,146,I,52.73844051181043,21.43838940856638,39.17314806542449,54.38819231587514,38.33324326328867,61.96402300738346,20.65128393491221,22.61904761904762,87.49044936416007,60.0,51,14.17,5
33020,충주시,충북,시,True,147,III,44.86298629524335,28.31483287472932,41.662757973733584,32.49151300983884,34.15636795276725,61.724874805145575,30.5247214578822,25.0,49.391442616966174,50.0,55,2.63,9
36640,영광군,전남,군,True,148,I,53.11374463756751,24.42499145884088,39.17314806542449,51.23121527056969,38.27645159827836,61.7195792794946,27.61308100283004,19.642857142857142,68.54858709232737,60.0,46,9.2,14
38570,산청군,경남,군,True,149,IV,46.01076530881902,18.25265553393513,43.6374337797102,42.02200410329484,34.637364472313386,61.63198181790388,23.675060810526794,10.11904761904762,52.43603847966062,25.0,30,9.38,8
21080,북구,부산,구,False,150,IV,51.43331330100268,25.15025984881759,50.52130796033235,36.17503338838475,37.28220039917823,61.56554374867689,25.25043308136265,25.0,31.41626025843492,30.0,55,2.03,0
38600,합천군,경남,군,True,151,IV,45.9736662802959,17.31215870863038,43.6374337797102,42.52609296559803,34.49189515131287,61.50506201116492,24.88534387946334,5.952380952380952,55.4605716534798,25.0,23,5.61,11
36660,완도군,전남,군,True,152,I,53.45971464774817,22.8051001557769,39.17314806542449,52.691591644044856,38.22327995508208,61.493422631208,23.72278597391388,21.428571428571427,77.31084533317838,60.0,49,11.14,5
36630,함평군,전남,군,True,153,IV,52.65475200560713,20.884517785987825,39.17314806542449,53.34000265318839,37.7992228348669,61.471846832063335,24.093243929027327,16.071428571428573,81.20131138803956,60.0,40,14.29,0
