region_code,region_name,year,value,kcci,ind,level
37410,봉화군,2024,16.2,Sx,노인천명당노인여가복지시설수,district
37420,울진군,2022,13.3,Sx,노인천명당노인여가복지시설수,district
37420,울진군,2023,13.0,Sx,노인천명당노인여가복지시설수,district
37420,울진군,2024,12.9,Sx,노인천명당노인여가복지시설수,district
37430,울릉군,2022,7.2,Sx,노인천명당노인여가복지시설수,district
37430,울릉군,2023,6.8,Sx,노인천명당노인여가복지시설수,district
37430,울릉군,2024,6.6,Sx,노인천명당노인여가복지시설수,district
38,경상남도,2022,8.2,Sx,노인천명당노인여가복지시설수,district
38,경상남도,2023,8.0,Sx,노인천명당노인여가복지시설수,district
38,경상남도,2024,7.7,Sx,노인천명당노인여가복지시설수,district
38030,진주시,2022,6.1,Sx,노인천명당노인여가복지시설수,district
38030,진주시,2023,6.0,Sx,노인천명당노인여가복지시설수,district
38030,진주시,2024,5.8,Sx,노인천명당노인여가복지시설수,district
38050,통영시,2022,6.4,Sx,노인천명당노인여가복지시설수,district
38050,통영시,2023,6.3,Sx,노인천명당노인여가복지시설수,district
38050,통영시,2024,6.2,Sx,노인천명당노인여가복지시설수,district
38060,사천시,2022,9.6,Sx,노인천명당노인여가복지시설수,district
38060,사천시,2023,9.4,Sx,노인천명당노인여가복지시설수,district
38060,사천시,2024,9.2,Sx,노인천명당노인여가복지시설수,district
38070,김해시,2022,5.2,Sx,노인천명당노인여가복지시설수,district
38070,김해시,2023,4.9,Sx,노인천명당노인여가복지시설수,district
38070,김해시,2024,4.7,Sx,노인천명당노인여가복지시설수,district
38080,밀양시,2022,10.0,Sx,노인천명당노인여가복지시설수,district
38080,밀양시,2023,9.8,Sx,노인천명당노인여가복지시설수,district
38080,밀양시,2024,9.7,Sx,노인천명당노인여가복지시설수,district
38090,거제시,2022,6.8,Sx,노인천명당노인여가복지시설수,district
38090,거제시,2023,6.5,Sx,노인천명당노인여가복지시설수,district
38090,거제시,2024,6.3,Sx,노인천명당노인여가복지시설수,district
38100,양산시,2022,3.9,Sx,노인천명당노인여가복지시설수,district
38100,양산시,2023,3.8,Sx,노인천명당노인여가복지시설수,district
38100,양산시,2024,3.6,Sx,노인천명당노인여가복지시설수,district
38110,창원시,2022,4.0,Sx,노인천명당노인여가복지시설수,district
38110,창원시,2023,3.9,Sx,노인천명당노인여가복지시설수,district
38110,창원시,2024,3.8,Sx,노인천명당노인여가복지시설수,district
38310,의령군,2022,21.8,Sx,노인천명당노인여가복지시설수,district
38310,의령군,2023,21.9,Sx,노인천명당노인여가복지시설수,district
38310,의령군,2024,21.7,Sx,노인천명당노인여가복지시설수,district
38320,함안군,2022,13.8,Sx,노인천명당노인여가복지시설수,district
38320,함안군,2023,13.6,Sx,노인천명당노인여가복지시설수,district
38320,함안군,2024,13.3,Sx,노인천명당노인여가복지시설수,district
38330,창녕군,2022,14.7,Sx,노인천명당노인여가복지시설수,district
38330,창녕군,2023,14.6,Sx,노인천명당노인여가복지시설수,district
38330,창녕군,2024,14.3,Sx,노인천명당노인여가복지시설수,district
38340,고성군,2022,14.6,Sx,노인천명당노인여가복지시설수,district
38340,고성군,2023,14.4,Sx,노인천명당노인여가복지시설수,district
38340,고성군,2024,14.3,Sx,노인천명당노인여가복지시설수,district
38350,남해군,2022,12.6,Sx,노인천명당노인여가복지시설수,district
38350,남해군,2023,12.7,Sx,노인천명당노인여가복지시설수,district
38350,남해군,2024,12.7,Sx,노인천명당노인여가복지시설수,district
38360,하동군,2022,18.0,Sx,노인천명당노인여가복지시설수,district
38360,하동군,2023,17.7,Sx,노인천명당노인여가복지시설수,district
38360,하동군,2024,17.6,Sx,노인천명당노인여가복지시설수,district
38370,산청군,2022,19.5,Sx,노인천명당노인여가복지시설수,district
38370,산청군,2023,19.2,Sx,노인천명당노인여가복지시설수,district
38370,산청군,2024,18.9,Sx,노인천명당노인여가복지시설수,district
38380,함양군,2022,22.9,Sx,노인천명당노인여가복지시설수,district
38380,함양군,2023,22.6,Sx,노인천명당노인여가복지시설수,district
38380,함양군,2024,22.4,Sx,노인천명당노인여가복지시설수,district
38390,거창군,2022,18.1,Sx,노인천명당노인여가복지시설수,district
38390,거창군,2023,17.8,Sx,노인천명당노인여가복지시설수,district
38390,거창군,2024,17.5,Sx,노인천명당노인여가복지시설수,district
38400,합천군,2022,22.9,Sx,노인천명당노인여가복지시설수,district
38400,합천군,2023,22.9,Sx,노인천명당노인여가복지시설수,district
38400,합천군,2024,22.8,Sx,노인천명당노인여가복지시설수,district
39,제주특별자치도,2022,3.0,Sx,노인천명당노인여가복지시설수,district
39,제주특별자치도,2023,2.9,Sx,노인천명당노인여가복지시설수,district
39,제주특별자치도,2024,2.8,Sx,노인천명당노인여가복지시설수,district
39010,제주시,2022,2.9,Sx,노인천명당노인여가복지시설수,district
39010,제주시,2023,2.8,Sx,노인천명당노인여가복지시설수,district
39010,제주시,2024,2.8,Sx,노인천명당노인여가복지시설수,district
39020,서귀포시,2022,3.0,Sx,노인천명당노인여가복지시설수,district
39020,서귀포시,2023,2.9,Sx,노인천명당노인여가복지시설수,district
39020,서귀포시,2024,2.9,Sx,노인천명당노인여가복지시설수,district
00,전국,2022,46010.0,A1,119안전센터1개당담당주민수,province
00,전국,2023,45380.0,A1,119안전센터1개당담당주민수,province
00,전국,2024,44927.0,A1,119안전센터1개당담당주민수,province
11,서울특별시,2022,79230.0,A1,119안전센터1개당담당주민수,province
11,서울특별시,2023,78874.0,A1,119안전센터1개당담당주민수,province
11,서울특별시,2024,78419.0,A1,119안전센터1개당담당주민수,province
21,부산광역시,2022,55297.0,A1,119안전센터1개당담당주민수,province
21,부산광역시,2023,54889.0,A1,119안전센터1개당담당주민수,province
21,부산광역시,2024,53551.0,A1,119안전센터1개당담당주민수,province
22,대구광역시,2022,48239.0,A1,119안전센터1개당담당주민수,province
22,대구광역시,2023,46568.0,A1,119안전센터1개당담당주민수,province
22,대구광역시,2024,46346.0,A1,119안전센터1개당담당주민수,province
23,인천광역시,2022,53951.0,A1,119안전센터1개당담당주민수,province
23,인천광역시,2023,53525.0,A1,119안전센터1개당담당주민수,province
23,인천광역시,2024,53947.0,A1,119안전센터1개당담당주민수,province
24,광주광역시,2022,53002.0,A1,119안전센터1개당담당주민수,province
24,광주광역시,2023,52564.0,A1,119안전센터1개당담당주민수,province
24,광주광역시,2024,52164.0,A1,119안전센터1개당담당주민수,province
25,대전광역시,2022,53558.0,A1,119안전센터1개당담당주민수,province
25,대전광역시,2023,53415.0,A1,119안전센터1개당담당주민수,province
25,대전광역시,2024,53302.0,A1,119안전센터1개당담당주민수,province
26,울산광역시,2022,42718.0,A1,119안전센터1개당담당주민수,province
26,울산광역시,2023,42449.0,A1,119안전센터1개당담당주민수,province
26,울산광역시,2024,42233.0,A1,119안전센터1개당담당주민수,province
29,세종특별자치시,2022,42621.0,A1,119안전센터1개당담당주민수,province
29,세종특별자치시,2023,42947.0,A1,119안전센터1개당담당주민수,province
29,세종특별자치시,2024,43409.0,A1,119안전센터1개당담당주민수,province
31,경기도,2022,68289.0,A1,119안전센터1개당담당주민수,province
31,경기도,2023,66492.0,A1,119안전센터1개당담당주민수,province
31,경기도,2024,66158.0,A1,119안전센터1개당담당주민수,province
32,강원특별자치도,2022,20487.0,A1,119안전센터1개당담당주민수,province
32,강원특별자치도,2023,20371.0,A1,119안전센터1개당담당주민수,province
32,강원특별자치도,2024,20237.0,A1,119안전센터1개당담당주민수,province
33,충청북도,2022,37094.0,A1,119안전센터1개당담당주민수,province
33,충청북도,2023,36215.0,A1,119안전센터1개당담당주민수,province
33,충청북도,2024,34591.0,A1,119안전센터1개당담당주민수,province
34,충청남도,2022,26538.0,A1,119안전센터1개당담당주민수,province
34,충청남도,2023,26626.0,A1,119안전센터1개당담당주민수,province
34,충청남도,2024,26707.0,A1,119안전센터1개당담당주민수,province
35,전북특별자치도,2022,32771.0,A1,119안전센터1개당담당주민수,province
35,전북특별자치도,2023,31905.0,A1,119안전센터1개당담당주민수,province
35,전북특별자치도,2024,31048.0,A1,119안전센터1개당담당주민수,province
36,전라남도,2022,26731.0,A1,119안전센터1개당담당주민수,province
36,전라남도,2023,26533.0,A1,119안전센터1개당담당주민수,province
36,전라남도,2024,26306.0,A1,119안전센터1개당담당주민수,province
37,경상북도,2022,26005.0,A1,119안전센터1개당담당주민수,province
37,경상북도,2023,25290.0,A1,119안전센터1개당담당주민수,province
37,경상북도,2024,25063.0,A1,119안전센터1개당담당주민수,province
38,경상남도,2022,31849.0,A1,119안전센터1개당담당주민수,province
38,경상남도,2023,31261.0,A1,119안전센터1개당담당주민수,province
38,경상남도,2024,30172.0,A1,119안전센터1개당담당주민수,province
39,제주특별자치도,2022,28257.0,A1,119안전센터1개당담당주민수,province
39,제주특별자치도,2023,28136.0,A1,119안전센터1개당담당주민수,province
39,제주특별자치도,2024,27932.0,A1,119안전센터1개당담당주민수,province
00,전국,2022,218890.0,A2,소방서1개서당담당주민수,province
00,전국,2023,213856.0,A2,소방서1개서당담당주민수,province
00,전국,2024,211641.0,A2,소방서1개서당담당주민수,province
11,서울특별시,2022,377135.0,A2,소방서1개서당담당주민수,province
11,서울특별시,2023,375441.0,A2,소방서1개서당담당주민수,province
11,서울특별시,2024,373273.0,A2,소방서1개서당담당주민수,province
21,부산광역시,2022,301619.0,A2,소방서1개서당담당주민수,province
21,부산광역시,2023,274447.0,A2,소방서1개서당담당주민수,province
21,부산광역시,2024,272217.0,A2,소방서1개서당담당주민수,province
22,대구광역시,2022,295461.0,A2,소방서1개서당담당주민수,province
22,대구광역시,2023,263884.0,A2,소방서1개서당담당주민수,province
22,대구광역시,2024,262625.0,A2,소방서1개서당담당주민수,province
23,인천광역시,2022,296731.0,A2,소방서1개서당담당주민수,province
23,인천광역시,2023,272492.0,A2,소방서1개서당담당주민수,province
23,인천광역시,2024,274637.0,A2,소방서1개서당담당주민수,province
24,광주광역시,2022,286210.0,A2,소방서1개서당담당주민수,province
24,광주광역시,2023,283847.0,A2,소방서1개서당담당주민수,province
24,광주광역시,2024,281684.0,A2,소방서1개서당담당주민수,province
25,대전광역시,2022,289214.0,A2,소방서1개서당담당주민수,province
25,대전광역시,2023,288443.0,A2,소방서1개서당담당주민수,province
25,대전광역시,2024,287831.0,A2,소방서1개서당담당주민수,province
26,울산광역시,2022,185111.0,A2,소방서1개서당담당주민수,province
26,울산광역시,2023,183944.0,A2,소방서1개서당담당주민수,province
26,울산광역시,2024,183008.0,A2,소방서1개서당담당주민수,province
29,세종특별자치시,2022,191796.0,A2,소방서1개서당담당주민수,province
29,세종특별자치시,2023,193263.0,A2,소방서1개서당담당주민수,province
29,세종특별자치시,2024,195343.0,A2,소방서1개서당담당주민수,province
31,경기도,2022,388269.0,A2,소방서1개서당담당주민수,province
31,경기도,2023,389452.0,A2,소방서1개서당담당주민수,province
31,경기도,2024,380408.0,A2,소방서1개서당담당주민수,province
32,강원특별자치도,2022,85361.0,A2,소방서1개서당담당주민수,province
32,강원특별자치도,2023,84878.0,A2,소방서1개서당담당주민수,province
32,강원특별자치도,2024,84320.0,A2,소방서1개서당담당주민수,province
33,충청북도,2022,132922.0,A2,소방서1개서당담당주민수,province
33,충청북도,2023,132789.0,A2,소방서1개서당담당주민수,province
33,충청북도,2024,132598.0,A2,소방서1개서당담당주민수,province
34,충청남도,2022,132690.0,A2,소방서1개서당담당주민수,province
34,충청남도,2023,133132.0,A2,소방서1개서당담당주민수,province
34,충청남도,2024,133536.0,A2,소방서1개서당담당주민수,province
35,전북특별자치도,2022,136124.0,A2,소방서1개서당담당주민수,province
35,전북특별자치도,2023,116984.0,A2,소방서1개서당담당주민수,province
35,전북특별자치도,2024,115913.0,A2,소방서1개서당담당주민수,province
36,전라남도,2022,82623.0,A2,소방서1개서당담당주민수,province
36,전라남도,2023,82010.0,A2,소방서1개서당담당주민수,province
36,전라남도,2024,81310.0,A2,소방서1개서당담당주민수,province
37,경상북도,2022,123833.0,A2,소방서1개서당담당주민수,province
37,경상북도,2023,121634.0,A2,소방서1개서당담당주민수,province
37,경상북도,2024,115063.0,A2,소방서1개서당담당주민수,province
38,경상남도,2022,149113.0,A2,소방서1개서당담당주민수,province
38,경상남도,2023,147780.0,A2,소방서1개서당담당주민수,province
38,경상남도,2024,146745.0,A2,소방서1개서당담당주민수,province
39,제주특별자치도,2022,169540.0,A2,소방서1개서당담당주민수,province
39,제주특별자치도,2023,168813.0,A2,소방서1개서당담당주민수,province
39,제주특별자치도,2024,167592.0,A2,소방서1개서당담당주민수,province
00,전국,2022,23.5,A4,노후주택비율,district
00,전국,2023,25.8,A4,노후주택비율,district
00,전국,2024,28.0,A4,노후주택비율,district
11,서울특별시,2022,23.6,A4,노후주택비율,district
11,서울특별시,2023,26.0,A4,노후주택비율,district
11,서울특별시,2024,28.3,A4,노후주택비율,district
11010,종로구,2022,29.6,A4,노후주택비율,district
11010,종로구,2023,34.0,A4,노후주택비율,district
11010,종로구,2024,35.4,A4,노후주택비율,district
11020,중구,2022,18.4,A4,노후주택비율,district
11020,중구,2023,20.9,A4,노후주택비율,district
11020,중구,2024,22.0,A4,노후주택비율,district
11030,용산구,2022,31.0,A4,노후주택비율,district
11030,용산구,2023,32.2,A4,노후주택비율,district
11030,용산구,2024,33.3,A4,노후주택비율,district
11040,성동구,2022,18.4,A4,노후주택비율,district
11040,성동구,2023,19.2,A4,노후주택비율,district
11040,성동구,2024,22.9,A4,노후주택비율,district
11050,광진구,2022,21.6,A4,노후주택비율,district
11050,광진구,2023,23.2,A4,노후주택비율,district
11050,광진구,2024,25.7,A4,노후주택비율,district
11060,동대문구,2022,19.9,A4,노후주택비율,district
11060,동대문구,2023,20.4,A4,노후주택비율,district
11060,동대문구,2024,22.2,A4,노후주택비율,district
11070,중랑구,2022,17.3,A4,노후주택비율,district
11070,중랑구,2023,19.8,A4,노후주택비율,district
11070,중랑구,2024,22.7,A4,노후주택비율,district
11080,성북구,2022,16.3,A4,노후주택비율,district
11080,성북구,2023,17.8,A4,노후주택비율,district
11080,성북구,2024,19.9,A4,노후주택비율,district
11090,강북구,2022,28.9,A4,노후주택비율,district
11090,강북구,2023,31.9,A4,노후주택비율,district
11090,강북구,2024,36.7,A4,노후주택비율,district
11100,도봉구,2022,38.1,A4,노후주택비율,district
11100,도봉구,2023,40.7,A4,노후주택비율,district
11100,도봉구,2024,43.6,A4,노후주택비율,district
11110,노원구,2022,47.0,A4,노후주택비율,district
11110,노원구,2023,51.3,A4,노후주택비율,district
11110,노원구,2024,53.0,A4,노후주택비율,district
11120,은평구,2022,16.7,A4,노후주택비율,district
11120,은평구,2023,18.5,A4,노후주택비율,district
11120,은평구,2024,20.8,A4,노후주택비율,district
11130,서대문구,2022,21.2,A4,노후주택비율,district
11130,서대문구,2023,23.5,A4,노후주택비율,district
11130,서대문구,2024,25.7,A4,노후주택비율,district
11140,마포구,2022,18.9,A4,노후주택비율,district
11140,마포구,2023,19.7,A4,노후주택비율,district
11140,마포구,2024,21.4,A4,노후주택비율,district
11150,양천구,2022,33.4,A4,노후주택비율,district
11150,양천구,2023,35.1,A4,노후주택비율,district
11150,양천구,2024,36.8,A4,노후주택비율,district
11160,강서구,2022,9.8,A4,노후주택비율,district
11160,강서구,2023,18.9,A4,노후주택비율,district
11160,강서구,2024,24.5,A4,노후주택비율,district
11170,구로구,2022,20.4,A4,노후주택비율,district
11170,구로구,2023,21.4,A4,노후주택비율,district
11170,구로구,2024,24.6,A4,노후주택비율,district
11180,금천구,2022,24.3,A4,노후주택비율,district
11180,금천구,2023,24.9,A4,노후주택비율,district
11180,금천구,2024,25.5,A4,노후주택비율,district
11190,영등포구,2022,29.1,A4,노후주택비율,district
11190,영등포구,2023,30.5,A4,노후주택비율,district
11190,영등포구,2024,31.6,A4,노후주택비율,district
11200,동작구,2022,18.9,A4,노후주택비율,district
11200,동작구,2023,21.5,A4,노후주택비율,district
11200,동작구,2024,27.4,A4,노후주택비율,district
11210,관악구,2022,20.9,A4,노후주택비율,district
11210,관악구,2023,25.5,A4,노후주택비율,district
11210,관악구,2024,27.9,A4,노후주택비율,district
11220,서초구,2022,20.8,A4,노후주택비율,district
11220,서초구,2023,21.4,A4,노후주택비율,district
11220,서초구,2024,22.5,A4,노후주택비율,district
11230,강남구,2022,28.1,A4,노후주택비율,district
11230,강남구,2023,31.8,A4,노후주택비율,district
11230,강남구,2024,32.9,A4,노후주택비율,district
11240,송파구,2022,23.7,A4,노후주택비율,district
11240,송파구,2023,25.1,A4,노후주택비율,district
11240,송파구,2024,25.9,A4,노후주택비율,district
11250,강동구,2022,16.7,A4,노후주택비율,district
11250,강동구,2023,17.2,A4,노후주택비율,district
11250,강동구,2024,18.0,A4,노후주택비율,district
21,부산광역시,2022,27.8,A4,노후주택비율,district
21,부산광역시,2023,30.1,A4,노후주택비율,district
21,부산광역시,2024,32.1,A4,노후주택비율,district
21010,중구,2022,43.8,A4,노후주택비율,district
21010,중구,2023,44.3,A4,노후주택비율,district
21010,중구,2024,46.0,A4,노후주택비율,district
21020,서구,2022,38.4,A4,노후주택비율,district
21020,서구,2023,39.4,A4,노후주택비율,district
21020,서구,2024,38.4,A4,노후주택비율,district
21030,동구,2022,47.9,A4,노후주택비율,district
21030,동구,2023,45.9,A4,노후주택비율,district
21030,동구,2024,46.6,A4,노후주택비율,district
21040,영도구,2022,44.1,A4,노후주택비율,district
21040,영도구,2023,50.5,A4,노후주택비율,district
21040,영도구,2024,57.8,A4,노후주택비율,district
21050,부산진구,2022,28.3,A4,노후주택비율,district
21050,부산진구,2023,28.5,A4,노후주택비율,district
21050,부산진구,2024,30.6,A4,노후주택비율,district
21060,동래구,2022,28.2,A4,노후주택비율,district
21060,동래구,2023,28.6,A4,노후주택비율,district
21060,동래구,2024,27.9,A4,노후주택비율,district
21070,남구,2022,26.4,A4,노후주택비율,district
21070,남구,2023,27.6,A4,노후주택비율,district
21070,남구,2024,27.7,A4,노후주택비율,district
21080,북구,2022,19.3,A4,노후주택비율,district
21080,북구,2023,21.6,A4,노후주택비율,district
21080,북구,2024,30.8,A4,노후주택비율,district
21090,해운대구,2022,19.3,A4,노후주택비율,district
21090,해운대구,2023,21.9,A4,노후주택비율,district
21090,해운대구,2024,24.3,A4,노후주택비율,district
21100,사하구,2022,37.9,A4,노후주택비율,district
21100,사하구,2023,42.1,A4,노후주택비율,district
21100,사하구,2024,43.5,A4,노후주택비율,district
21110,금정구,2022,30.6,A4,노후주택비율,district
21110,금정구,2023,32.3,A4,노후주택비율,district
21110,금정구,2024,33.8,A4,노후주택비율,district
21120,강서구,2022,8.0,A4,노후주택비율,district
21120,강서구,2023,8.2,A4,노후주택비율,district
21120,강서구,2024,8.2,A4,노후주택비율,district
21130,연제구,2022,27.3,A4,노후주택비율,district
21130,연제구,2023,28.5,A4,노후주택비율,district
21130,연제구,2024,29.0,A4,노후주택비율,district
21140,수영구,2022,31.0,A4,노후주택비율,district
21140,수영구,2023,31.7,A4,노후주택비율,district
21140,수영구,2024,32.4,A4,노후주택비율,district
21150,사상구,2022,35.8,A4,노후주택비율,district
21150,사상구,2023,45.5,A4,노후주택비율,district
21150,사상구,2024,48.8,A4,노후주택비율,district
21310,기장군,2022,9.3,A4,노후주택비율,district
21310,기장군,2023,11.4,A4,노후주택비율,district
21310,기장군,2024,12.0,A4,노후주택비율,district
22,대구광역시,2022,23.9,A4,노후주택비율,district
22,대구광역시,2023,26.5,A4,노후주택비율,district
22,대구광역시,2024,29.4,A4,노후주택비율,district
22010,중구,2022,28.1,A4,노후주택비율,district
22010,중구,2023,28.7,A4,노후주택비율,district
22010,중구,2024,25.4,A4,노후주택비율,district
22020,동구,2022,24.8,A4,노후주택비율,district
22020,동구,2023,25.0,A4,노후주택비율,district
22020,동구,2024,27.3,A4,노후주택비율,district
22030,서구,2022,48.3,A4,노후주택비율,district
22030,서구,2023,46.5,A4,노후주택비율,district
22030,서구,2024,47.6,A4,노후주택비율,district
22040,남구,2022,48.3,A4,노후주택비율,district
22040,남구,2023,48.8,A4,노후주택비율,district
22040,남구,2024,52.0,A4,노후주택비율,district
22050,북구,2022,16.4,A4,노후주택비율,district
22050,북구,2023,20.4,A4,노후주택비율,district
22050,북구,2024,23.7,A4,노후주택비율,district
22060,수성구,2022,29.7,A4,노후주택비율,district
22060,수성구,2023,31.2,A4,노후주택비율,district
22060,수성구,2024,34.5,A4,노후주택비율,district
22070,달서구,2022,18.8,A4,노후주택비율,district
22070,달서구,2023,23.8,A4,노후주택비율,district
22070,달서구,2024,29.4,A4,노후주택비율,district
22310,달성군,2022,11.6,A4,노후주택비율,district
22310,달성군,2023,12.3,A4,노후주택비율,district
22310,달성군,2024,12.6,A4,노후주택비율,district
22520,군위군,2023,51.4,A4,노후주택비율,district
22520,군위군,2024,53.1,A4,노후주택비율,district
23,인천광역시,2022,25.0,A4,노후주택비율,district
23,인천광역시,2023,27.4,A4,노후주택비율,district
23,인천광역시,2024,30.1,A4,노후주택비율,district
23010,중구,2022,16.7,A4,노후주택비율,district
23010,중구,2023,16.4,A4,노후주택비율,district
23010,중구,2024,16.3,A4,노후주택비율,district
23020,동구,2022,35.9,A4,노후주택비율,district
23020,동구,2023,37.1,A4,노후주택비율,district
23020,동구,2024,36.8,A4,노후주택비율,district
23040,연수구,2022,9.5,A4,노후주택비율,district
23040,연수구,2023,20.2,A4,노후주택비율,district
23040,연수구,2024,30.5,A4,노후주택비율,district
23050,남동구,2022,27.0,A4,노후주택비율,district
23050,남동구,2023,28.8,A4,노후주택비율,district
23050,남동구,2024,31.3,A4,노후주택비율,district
23060,부평구,2022,31.5,A4,노후주택비율,district
23060,부평구,2023,34.4,A4,노후주택비율,district
23060,부평구,2024,36.7,A4,노후주택비율,district
23070,계양구,2022,34.5,A4,노후주택비율,district
23070,계양구,2023,37.7,A4,노후주택비율,district
23070,계양구,2024,40.3,A4,노후주택비율,district
23080,서구,2022,16.8,A4,노후주택비율,district
23080,서구,2023,17.3,A4,노후주택비율,district
23080,서구,2024,18.4,A4,노후주택비율,district
23090,미추홀구,2022,32.1,A4,노후주택비율,district
23090,미추홀구,2023,32.7,A4,노후주택비율,district
23090,미추홀구,2024,34.2,A4,노후주택비율,district
23310,강화군,2022,33.3,A4,노후주택비율,district
23310,강화군,2023,33.8,A4,노후주택비율,district
23310,강화군,2024,34.0,A4,노후주택비율,district
23320,옹진군,2022,22.9,A4,노후주택비율,district
23320,옹진군,2023,22.8,A4,노후주택비율,district
23320,옹진군,2024,23.4,A4,노후주택비율,district
24,광주광역시,2022,23.4,A4,노후주택비율,district
24,광주광역시,2023,25.4,A4,노후주택비율,district
24,광주광역시,2024,28.9,A4,노후주택비율,district
24010,동구,2022,30.3,A4,노후주택비율,district
24010,동구,2023,30.0,A4,노후주택비율,district
24010,동구,2024,33.3,A4,노후주택비율,district
24020,서구,2022,19.7,A4,노후주택비율,district
24020,서구,2023,23.1,A4,노후주택비율,district
24020,서구,2024,27.8,A4,노후주택비율,district
24030,남구,2022,35.5,A4,노후주택비율,district
24030,남구,2023,37.1,A4,노후주택비율,district
24030,남구,2024,38.2,A4,노후주택비율,district
24040,북구,2022,26.6,A4,노후주택비율,district
24040,북구,2023,29.3,A4,노후주택비율,district
24040,북구,2024,36.0,A4,노후주택비율,district
24050,광산구,2022,13.9,A4,노후주택비율,district
24050,광산구,2023,14.9,A4,노후주택비율,district
24050,광산구,2024,15.3,A4,노후주택비율,district
25,대전광역시,2022,26.4,A4,노후주택비율,district
25,대전광역시,2023,31.6,A4,노후주택비율,district
25,대전광역시,2024,36.5,A4,노후주택비율,district
25010,동구,2022,41.3,A4,노후주택비율,district
25010,동구,2023,41.5,A4,노후주택비율,district
25010,동구,2024,40.8,A4,노후주택비율,district
25020,중구,2022,42.2,A4,노후주택비율,district
25020,중구,2023,42.8,A4,노후주택비율,district
25020,중구,2024,45.5,A4,노후주택비율,district
25030,서구,2022,22.8,A4,노후주택비율,district
25030,서구,2023,33.2,A4,노후주택비율,district
25030,서구,2024,42.7,A4,노후주택비율,district
25040,유성구,2022,3.7,A4,노후주택비율,district
25040,유성구,2023,8.6,A4,노후주택비율,district
25040,유성구,2024,13.7,A4,노후주택비율,district
25050,대덕구,2022,39.7,A4,노후주택비율,district
25050,대덕구,2023,46.4,A4,노후주택비율,district
25050,대덕구,2024,49.9,A4,노후주택비율,district
26,울산광역시,2022,23.3,A4,노후주택비율,district
26,울산광역시,2023,26.1,A4,노후주택비율,district
26,울산광역시,2024,29.5,A4,노후주택비율,district
26010,중구,2022,32.9,A4,노후주택비율,district
26010,중구,2023,34.3,A4,노후주택비율,district
26010,중구,2024,37.5,A4,노후주택비율,district
26020,남구,2022,27.7,A4,노후주택비율,district
26020,남구,2023,28.5,A4,노후주택비율,district
26020,남구,2024,32.8,A4,노후주택비율,district
26030,동구,2022,34.7,A4,노후주택비율,district
26030,동구,2023,38.1,A4,노후주택비율,district
26030,동구,2024,43.7,A4,노후주택비율,district
26040,북구,2022,6.4,A4,노후주택비율,district
26040,북구,2023,10.2,A4,노후주택비율,district
26040,북구,2024,14.1,A4,노후주택비율,district
26310,울주군,2022,18.1,A4,노후주택비율,district
26310,울주군,2023,22.5,A4,노후주택비율,district
26310,울주군,2024,23.6,A4,노후주택비율,district
29,세종특별자치시,2022,7.1,A4,노후주택비율,district
29,세종특별자치시,2023,7.2,A4,노후주택비율,district
29,세종특별자치시,2024,7.5,A4,노후주택비율,district
31,경기도,2022,13.2,A4,노후주택비율,district
31,경기도,2023,15.7,A4,노후주택비율,district
31,경기도,2024,17.9,A4,노후주택비율,district
31010,수원시,2022,17.1,A4,노후주택비율,district
31010,수원시,2023,18.0,A4,노후주택비율,district
31010,수원시,2024,18.9,A4,노후주택비율,district
31020,성남시,2022,19.0,A4,노후주택비율,district
31020,성남시,2023,27.8,A4,노후주택비율,district
31020,성남시,2024,35.9,A4,노후주택비율,district
31030,의정부시,2022,11.9,A4,노후주택비율,district
31030,의정부시,2023,15.7,A4,노후주택비율,district
31030,의정부시,2024,18.0,A4,노후주택비율,district
31040,안양시,2022,25.5,A4,노후주택비율,district
31040,안양시,2023,34.6,A4,노후주택비율,district
31040,안양시,2024,38.1,A4,노후주택비율,district
31050,부천시,2022,23.1,A4,노후주택비율,district
31050,부천시,2023,28.0,A4,노후주택비율,district
31050,부천시,2024,31.4,A4,노후주택비율,district
31060,광명시,2022,37.4,A4,노후주택비율,district
31060,광명시,2023,39.4,A4,노후주택비율,district
31060,광명시,2024,41.3,A4,노후주택비율,district
31070,평택시,2022,13.7,A4,노후주택비율,district
31070,평택시,2023,15.6,A4,노후주택비율,district
31070,평택시,2024,16.8,A4,노후주택비율,district
31080,동두천시,2022,20.7,A4,노후주택비율,district
31080,동두천시,2023,23.1,A4,노후주택비율,district
31080,동두천시,2024,24.7,A4,노후주택비율,district
31090,안산시,2022,18.0,A4,노후주택비율,district
31090,안산시,2023,21.6,A4,노후주택비율,district
31090,안산시,2024,24.2,A4,노후주택비율,district
31100,고양시,2022,8.5,A4,노후주택비율,district
31100,고양시,2023,11.0,A4,노후주택비율,district
31100,고양시,2024,18.6,A4,노후주택비율,district
31110,과천시,2022,25.6,A4,노후주택비율,district
31110,과천시,2023,24.1,A4,노후주택비율,district
31110,과천시,2024,17.9,A4,노후주택비율,district
31120,구리시,2022,14.2,A4,노후주택비율,district
31120,구리시,2023,14.8,A4,노후주택비율,district
31120,구리시,2024,21.5,A4,노후주택비율,district
31130,남양주시,2022,9.3,A4,노후주택비율,district
31130,남양주시,2023,9.9,A4,노후주택비율,district
31130,남양주시,2024,10.7,A4,노후주택비율,district
31140,오산시,2022,8.7,A4,노후주택비율,district
31140,오산시,2023,10.4,A4,노후주택비율,district
31140,오산시,2024,9.8,A4,노후주택비율,district
